"d","t","travelers","CumulativeT"
"4","2018-09-18 16:15:34","5","50888"
"2","2018-09-18 16:15:35","3","50891"
"2","2018-09-18 16:15:36","1","50892"
"2","2018-09-18 16:15:38","1","50893"
"4","2018-09-18 16:15:39","1","50894"
"4","2018-09-18 16:15:40","3","50897"
"2","2018-09-18 16:15:41","2","50899"
"4","2018-09-18 16:15:42","3","50902"
"2","2018-09-18 16:15:43","2","50904"
"4","2018-09-18 16:15:44","5","50909"
"2","2018-09-18 16:15:45","3","50912"
"2","2018-09-18 16:15:46","1","50913"
"2","2018-09-18 16:15:47","2","50915"
"4","2018-09-18 16:15:48","4","50919"
"2","2018-09-18 16:15:49","4","50923"
"4","2018-09-18 16:15:50","3","50926"
"2","2018-09-18 16:15:51","2","50928"
"4","2018-09-18 16:15:52","1","50929"
"4","2018-09-18 16:15:54","2","50931"
"2","2018-09-18 16:15:55","1","50932"
"2","2018-09-18 16:15:56","4","50936"
"2","2018-09-18 16:15:57","1","50937"
"4","2018-09-18 16:15:58","2","50939"
"2","2018-09-18 16:15:59","1","50940"
"2","2018-09-18 16:16:00","4","50944"
"2","2018-09-18 16:16:01","5","50949"
"4","2018-09-18 16:16:02","3","50952"
"4","2018-09-18 16:16:03","3","50955"
"2","2018-09-18 16:16:05","2","50957"
"2","2018-09-18 16:16:06","1","50958"
"2","2018-09-18 16:16:07","3","50961"
"2","2018-09-18 16:16:09","5","50966"
"2","2018-09-18 16:16:10","2","50968"
"4","2018-09-18 16:16:11","2","50970"
"4","2018-09-18 16:16:14","1","50971"
"2","2018-09-18 16:16:15","3","50974"
"2","2018-09-18 16:16:16","2","50976"
"4","2018-09-18 16:16:17","4","50980"
"2","2018-09-18 16:16:18","2","50982"
"2","2018-09-18 16:16:20","5","50987"
"2","2018-09-18 16:16:21","1","50988"
"2","2018-09-18 16:16:22","3","50991"
"2","2018-09-18 16:16:23","3","50994"
"2","2018-09-18 16:16:24","6","51000"
"4","2018-09-18 16:16:25","3","51003"
"2","2018-09-18 16:16:26","2","51005"
"2","2018-09-18 16:16:27","2","51007"
"2","2018-09-18 16:16:28","1","51008"
"2","2018-09-18 16:16:29","1","51009"
"2","2018-09-18 16:16:30","2","51011"
"2","2018-09-18 16:16:31","3","51014"
"4","2018-09-18 16:16:32","4","51018"
"4","2018-09-18 16:16:33","3","51021"
"2","2018-09-18 16:16:34","2","51023"
"2","2018-09-18 16:16:35","3","51026"
"2","2018-09-18 16:16:36","1","51027"
"2","2018-09-18 16:16:37","2","51029"
"2","2018-09-18 16:16:39","1","51030"
"4","2018-09-18 16:16:40","2","51032"
"4","2018-09-18 16:16:41","3","51035"
"4","2018-09-18 16:16:42","1","51036"
"2","2018-09-18 16:16:43","1","51037"
"2","2018-09-18 16:16:44","1","51038"
"2","2018-09-18 16:16:45","1","51039"
"2","2018-09-18 16:16:46","4","51043"
"4","2018-09-18 16:16:47","2","51045"
"2","2018-09-18 16:16:48","6","51051"
"2","2018-09-18 16:16:49","1","51052"
"2","2018-09-18 16:16:50","5","51057"
"4","2018-09-18 16:16:51","4","51061"
"2","2018-09-18 16:16:52","2","51063"
"2","2018-09-18 16:16:53","5","51068"
"2","2018-09-18 16:16:54","3","51071"
"2","2018-09-18 16:16:55","1","51072"
"2","2018-09-18 16:16:56","1","51073"
"2","2018-09-18 16:16:57","2","51075"
"4","2018-09-18 16:16:58","1","51076"
"2","2018-09-18 16:16:59","3","51079"
"2","2018-09-18 16:17:00","1","51080"
"4","2018-09-18 16:17:01","1","51081"
"2","2018-09-18 16:17:02","1","51082"
"2","2018-09-18 16:17:03","2","51084"
"2","2018-09-18 16:17:04","2","51086"
"4","2018-09-18 16:17:05","1","51087"
"2","2018-09-18 16:17:06","2","51089"
"4","2018-09-18 16:17:07","3","51092"
"2","2018-09-18 16:17:08","1","51093"
"2","2018-09-18 16:17:09","3","51096"
"2","2018-09-18 16:17:10","7","51103"
"4","2018-09-18 16:17:11","1","51104"
"4","2018-09-18 16:17:12","3","51107"
"2","2018-09-18 16:17:13","2","51109"
"2","2018-09-18 16:17:14","2","51111"
"2","2018-09-18 16:17:15","1","51112"
"4","2018-09-18 16:17:16","3","51115"
"2","2018-09-18 16:17:17","2","51117"
"2","2018-09-18 16:17:18","5","51122"
"2","2018-09-18 16:17:19","4","51126"
"4","2018-09-18 16:17:20","1","51127"
"2","2018-09-18 16:17:21","2","51129"
"4","2018-09-18 16:17:22","4","51133"
"4","2018-09-18 16:17:23","4","51137"
"4","2018-09-18 16:17:24","3","51140"
"2","2018-09-18 16:17:25","1","51141"
"2","2018-09-18 16:17:26","2","51143"
"2","2018-09-18 16:17:27","3","51146"
"2","2018-09-18 16:17:28","2","51148"
"2","2018-09-18 16:17:29","4","51152"
"4","2018-09-18 16:17:31","7","51159"
"2","2018-09-18 16:17:32","2","51161"
"2","2018-09-18 16:17:33","4","51165"
"4","2018-09-18 16:17:34","2","51167"
"2","2018-09-18 16:17:35","1","51168"
"4","2018-09-18 16:17:36","3","51171"
"2","2018-09-18 16:17:37","2","51173"
"2","2018-09-18 16:17:38","3","51176"
"2","2018-09-18 16:17:39","7","51183"
"4","2018-09-18 16:17:41","4","51187"
"2","2018-09-18 16:17:42","1","51188"
"2","2018-09-18 16:17:43","3","51191"
"2","2018-09-18 16:17:44","2","51193"
"2","2018-09-18 16:17:45","1","51194"
"2","2018-09-18 16:17:46","3","51197"
"4","2018-09-18 16:17:47","6","51203"
"2","2018-09-18 16:17:48","1","51204"
"2","2018-09-18 16:17:49","2","51206"
"4","2018-09-18 16:17:50","3","51209"
"2","2018-09-18 16:17:51","1","51210"
"2","2018-09-18 16:17:52","5","51215"
"4","2018-09-18 16:17:53","2","51217"
"2","2018-09-18 16:17:54","1","51218"
"2","2018-09-18 16:17:56","5","51223"
"2","2018-09-18 16:17:57","3","51226"
"4","2018-09-18 16:17:58","1","51227"
"4","2018-09-18 16:17:59","4","51231"
"4","2018-09-18 16:18:01","1","51232"
"4","2018-09-18 16:18:02","5","51237"
"4","2018-09-18 16:18:03","1","51238"
"2","2018-09-18 16:18:04","3","51241"
"2","2018-09-18 16:18:05","2","51243"
"2","2018-09-18 16:18:06","1","51244"
"4","2018-09-18 16:18:07","4","51248"
"4","2018-09-18 16:18:08","3","51251"
"2","2018-09-18 16:18:09","2","51253"
"2","2018-09-18 16:18:10","3","51256"
"4","2018-09-18 16:18:11","2","51258"
"4","2018-09-18 16:18:12","4","51262"
"2","2018-09-18 16:18:13","2","51264"
"2","2018-09-18 16:18:14","5","51269"
"2","2018-09-18 16:18:15","4","51273"
"4","2018-09-18 16:18:16","4","51277"
"4","2018-09-18 16:18:17","4","51281"
"2","2018-09-18 16:18:18","2","51283"
"2","2018-09-18 16:18:19","3","51286"
"2","2018-09-18 16:18:20","1","51287"
"2","2018-09-18 16:18:22","1","51288"
"2","2018-09-18 16:18:25","1","51289"
"2","2018-09-18 16:18:26","6","51295"
"2","2018-09-18 16:18:27","1","51296"
"2","2018-09-18 16:18:28","2","51298"
"4","2018-09-18 16:18:30","2","51300"
"4","2018-09-18 16:18:31","1","51301"
"2","2018-09-18 16:18:33","2","51303"
"4","2018-09-18 16:18:34","4","51307"
"4","2018-09-18 16:18:35","4","51311"
"4","2018-09-18 16:18:37","4","51315"
"2","2018-09-18 16:18:38","2","51317"
"2","2018-09-18 16:18:39","2","51319"
"2","2018-09-18 16:18:40","2","51321"
"2","2018-09-18 16:18:41","3","51324"
"2","2018-09-18 16:18:42","1","51325"
"4","2018-09-18 16:18:43","2","51327"
"2","2018-09-18 16:18:44","2","51329"
"2","2018-09-18 16:18:45","2","51331"
"4","2018-09-18 16:18:47","3","51334"
"2","2018-09-18 16:18:48","1","51335"
"4","2018-09-18 16:18:49","3","51338"
"4","2018-09-18 16:18:50","1","51339"
"2","2018-09-18 16:18:51","2","51341"
"4","2018-09-18 16:18:52","2","51343"
"4","2018-09-18 16:18:53","3","51346"
"4","2018-09-18 16:18:55","4","51350"
"2","2018-09-18 16:18:56","4","51354"
"4","2018-09-18 16:18:57","4","51358"
"4","2018-09-18 16:18:58","3","51361"
"2","2018-09-18 16:18:59","1","51362"
"4","2018-09-18 16:19:00","2","51364"
"4","2018-09-18 16:19:01","4","51368"
"4","2018-09-18 16:19:02","1","51369"
"2","2018-09-18 16:19:03","4","51373"
"2","2018-09-18 16:19:04","2","51375"
"2","2018-09-18 16:19:05","2","51377"
"2","2018-09-18 16:19:06","3","51380"
"2","2018-09-18 16:19:07","2","51382"
"2","2018-09-18 16:19:08","3","51385"
"2","2018-09-18 16:19:09","2","51387"
"4","2018-09-18 16:19:11","1","51388"
"2","2018-09-18 16:19:12","3","51391"
"2","2018-09-18 16:19:13","4","51395"
"4","2018-09-18 16:19:14","3","51398"
"2","2018-09-18 16:19:15","5","51403"
"4","2018-09-18 16:19:16","6","51409"
"2","2018-09-18 16:19:17","4","51413"
"2","2018-09-18 16:19:18","3","51416"
"4","2018-09-18 16:19:19","4","51420"
"4","2018-09-18 16:19:20","5","51425"
"2","2018-09-18 16:19:21","2","51427"
"2","2018-09-18 16:19:22","3","51430"
"4","2018-09-18 16:19:23","3","51433"
"4","2018-09-18 16:19:24","1","51434"
"2","2018-09-18 16:19:25","3","51437"
"4","2018-09-18 16:19:26","1","51438"
"4","2018-09-18 16:19:27","3","51441"
"2","2018-09-18 16:19:28","4","51445"
"2","2018-09-18 16:19:29","4","51449"
"4","2018-09-18 16:19:30","4","51453"
"4","2018-09-18 16:19:33","5","51458"
"2","2018-09-18 16:19:34","4","51462"
"4","2018-09-18 16:19:35","4","51466"
"4","2018-09-18 16:19:36","1","51467"
"2","2018-09-18 16:19:37","1","51468"
"4","2018-09-18 16:19:38","3","51471"
"4","2018-09-18 16:19:39","3","51474"
"4","2018-09-18 16:19:41","2","51476"
"2","2018-09-18 16:19:42","3","51479"
"2","2018-09-18 16:19:43","5","51484"
"2","2018-09-18 16:19:44","5","51489"
"4","2018-09-18 16:19:45","4","51493"
"2","2018-09-18 16:19:46","3","51496"
"4","2018-09-18 16:19:47","1","51497"
"2","2018-09-18 16:19:48","6","51503"
"4","2018-09-18 16:19:49","2","51505"
"2","2018-09-18 16:19:50","3","51508"
"4","2018-09-18 16:19:51","5","51513"
"4","2018-09-18 16:19:52","1","51514"
"4","2018-09-18 16:19:53","2","51516"
"4","2018-09-18 16:19:54","3","51519"
"2","2018-09-18 16:19:55","3","51522"
"4","2018-09-18 16:19:56","2","51524"
"2","2018-09-18 16:19:57","5","51529"
"2","2018-09-18 16:19:58","2","51531"
"4","2018-09-18 16:19:59","5","51536"
"4","2018-09-18 16:20:00","1","51537"
"4","2018-09-18 16:20:01","1","51538"
"2","2018-09-18 16:20:02","1","51539"
"4","2018-09-18 16:20:03","2","51541"
"2","2018-09-18 16:20:04","2","51543"
"4","2018-09-18 16:20:05","1","51544"
"2","2018-09-18 16:20:06","5","51549"
"4","2018-09-18 16:20:07","4","51553"
"2","2018-09-18 16:20:08","1","51554"
"2","2018-09-18 16:20:09","3","51557"
"4","2018-09-18 16:20:10","3","51560"
"4","2018-09-18 16:20:11","5","51565"
"4","2018-09-18 16:20:13","3","51568"
"2","2018-09-18 16:20:14","6","51574"
"2","2018-09-18 16:20:15","3","51577"
"2","2018-09-18 16:20:16","2","51579"
"2","2018-09-18 16:20:18","1","51580"
"2","2018-09-18 16:20:19","3","51583"
"2","2018-09-18 16:20:20","2","51585"
"4","2018-09-18 16:20:21","4","51589"
"2","2018-09-18 16:20:22","2","51591"
"2","2018-09-18 16:20:23","6","51597"
"2","2018-09-18 16:20:24","3","51600"
"2","2018-09-18 16:20:25","2","51602"
"2","2018-09-18 16:20:27","2","51604"
"2","2018-09-18 16:20:28","2","51606"
"2","2018-09-18 16:20:29","4","51610"
"2","2018-09-18 16:20:30","3","51613"
"2","2018-09-18 16:20:31","2","51615"
"2","2018-09-18 16:20:32","4","51619"
"4","2018-09-18 16:20:33","3","51622"
"2","2018-09-18 16:20:34","2","51624"
"2","2018-09-18 16:20:35","5","51629"
"2","2018-09-18 16:20:36","3","51632"
"4","2018-09-18 16:20:37","4","51636"
"2","2018-09-18 16:20:38","2","51638"
"4","2018-09-18 16:20:39","2","51640"
"2","2018-09-18 16:20:40","2","51642"
"4","2018-09-18 16:20:41","1","51643"
"4","2018-09-18 16:20:42","2","51645"
"4","2018-09-18 16:20:43","5","51650"
"2","2018-09-18 16:20:44","2","51652"
"4","2018-09-18 16:20:45","5","51657"
"2","2018-09-18 16:20:46","2","51659"
"2","2018-09-18 16:20:47","1","51660"
"4","2018-09-18 16:20:48","3","51663"
"4","2018-09-18 16:20:49","1","51664"
"4","2018-09-18 16:20:50","2","51666"
"2","2018-09-18 16:20:51","2","51668"
"2","2018-09-18 16:20:52","1","51669"
"2","2018-09-18 16:20:53","5","51674"
"4","2018-09-18 16:20:54","1","51675"
"2","2018-09-18 16:20:55","3","51678"
"4","2018-09-18 16:20:57","6","51684"
"4","2018-09-18 16:20:58","3","51687"
"2","2018-09-18 16:20:59","4","51691"
"4","2018-09-18 16:21:00","3","51694"
"4","2018-09-18 16:21:01","2","51696"
"4","2018-09-18 16:21:02","3","51699"
"2","2018-09-18 16:21:03","3","51702"
"4","2018-09-18 16:21:04","5","51707"
"4","2018-09-18 16:21:05","2","51709"
"4","2018-09-18 16:21:06","2","51711"
"2","2018-09-18 16:21:07","3","51714"
"2","2018-09-18 16:21:08","6","51720"
"4","2018-09-18 16:21:09","1","51721"
"4","2018-09-18 16:21:10","7","51728"
"4","2018-09-18 16:21:11","2","51730"
"2","2018-09-18 16:21:12","2","51732"
"4","2018-09-18 16:21:13","3","51735"
"4","2018-09-18 16:21:15","3","51738"
"4","2018-09-18 16:21:16","5","51743"
"2","2018-09-18 16:21:17","2","51745"
"4","2018-09-18 16:21:18","3","51748"
"2","2018-09-18 16:21:19","1","51749"
"4","2018-09-18 16:21:20","3","51752"
"2","2018-09-18 16:21:21","4","51756"
"4","2018-09-18 16:21:23","2","51758"
"4","2018-09-18 16:21:24","4","51762"
"2","2018-09-18 16:21:25","3","51765"
"4","2018-09-18 16:21:26","3","51768"
"2","2018-09-18 16:21:27","1","51769"
"4","2018-09-18 16:21:28","1","51770"
"2","2018-09-18 16:21:29","6","51776"
"4","2018-09-18 16:21:30","2","51778"
"2","2018-09-18 16:21:31","3","51781"
"4","2018-09-18 16:21:32","4","51785"
"2","2018-09-18 16:21:33","2","51787"
"2","2018-09-18 16:21:34","5","51792"
"4","2018-09-18 16:21:35","4","51796"
"4","2018-09-18 16:21:36","3","51799"
"2","2018-09-18 16:21:37","1","51800"
"2","2018-09-18 16:21:38","2","51802"
"2","2018-09-18 16:21:39","2","51804"
"2","2018-09-18 16:21:40","1","51805"
"2","2018-09-18 16:21:41","1","51806"
"2","2018-09-18 16:21:42","1","51807"
"4","2018-09-18 16:21:43","3","51810"
"2","2018-09-18 16:21:44","1","51811"
"2","2018-09-18 16:21:45","1","51812"
"2","2018-09-18 16:21:46","4","51816"
"4","2018-09-18 16:21:48","1","51817"
"2","2018-09-18 16:21:49","2","51819"
"2","2018-09-18 16:21:51","2","51821"
"4","2018-09-18 16:21:52","2","51823"
"2","2018-09-18 16:21:53","2","51825"
"4","2018-09-18 16:21:54","4","51829"
"4","2018-09-18 16:21:56","6","51835"
"2","2018-09-18 16:21:57","3","51838"
"2","2018-09-18 16:21:58","1","51839"
"2","2018-09-18 16:21:59","5","51844"
"4","2018-09-18 16:22:01","1","51845"
"2","2018-09-18 16:22:02","3","51848"
"2","2018-09-18 16:22:03","2","51850"
"4","2018-09-18 16:22:04","4","51854"
"2","2018-09-18 16:22:05","2","51856"
"2","2018-09-18 16:22:06","6","51862"
"2","2018-09-18 16:22:07","3","51865"
"4","2018-09-18 16:22:08","4","51869"
"2","2018-09-18 16:22:09","2","51871"
"2","2018-09-18 16:22:10","5","51876"
"2","2018-09-18 16:22:11","2","51878"
"4","2018-09-18 16:22:12","3","51881"
"4","2018-09-18 16:22:13","3","51884"
"4","2018-09-18 16:22:14","3","51887"
"4","2018-09-18 16:22:15","2","51889"
"2","2018-09-18 16:22:16","2","51891"
"4","2018-09-18 16:22:17","4","51895"
"4","2018-09-18 16:22:18","1","51896"
"2","2018-09-18 16:22:19","1","51897"
"2","2018-09-18 16:22:20","2","51899"
"2","2018-09-18 16:22:21","3","51902"
"2","2018-09-18 16:22:22","2","51904"
"4","2018-09-18 16:22:23","3","51907"
"2","2018-09-18 16:22:24","1","51908"
"4","2018-09-18 16:22:25","4","51912"
"4","2018-09-18 16:22:26","1","51913"
"2","2018-09-18 16:22:27","3","51916"
"2","2018-09-18 16:22:28","4","51920"
"2","2018-09-18 16:22:29","3","51923"
"4","2018-09-18 16:22:31","3","51926"
"2","2018-09-18 16:22:32","3","51929"
"2","2018-09-18 16:22:33","2","51931"
"2","2018-09-18 16:22:34","3","51934"
"2","2018-09-18 16:22:35","5","51939"
"2","2018-09-18 16:22:36","1","51940"
"4","2018-09-18 16:22:37","3","51943"
"4","2018-09-18 16:22:38","2","51945"
"4","2018-09-18 16:22:39","1","51946"
"2","2018-09-18 16:22:40","2","51948"
"4","2018-09-18 16:22:41","2","51950"
"4","2018-09-18 16:22:42","4","51954"
"4","2018-09-18 16:22:43","1","51955"
"4","2018-09-18 16:22:44","5","51960"
"4","2018-09-18 16:22:45","5","51965"
"2","2018-09-18 16:22:46","2","51967"
"2","2018-09-18 16:22:47","3","51970"
"2","2018-09-18 16:22:48","1","51971"
"2","2018-09-18 16:22:49","3","51974"
"4","2018-09-18 16:22:50","1","51975"
"4","2018-09-18 16:22:51","2","51977"
"2","2018-09-18 16:22:52","2","51979"
"4","2018-09-18 16:22:53","1","51980"
"4","2018-09-18 16:22:54","2","51982"
"2","2018-09-18 16:22:55","1","51983"
"2","2018-09-18 16:22:57","3","51986"
"4","2018-09-18 16:22:58","1","51987"
"4","2018-09-18 16:22:59","3","51990"
"4","2018-09-18 16:23:00","3","51993"
"4","2018-09-18 16:23:01","2","51995"
"2","2018-09-18 16:23:02","1","51996"
"2","2018-09-18 16:23:03","1","51997"
"2","2018-09-18 16:23:04","4","52001"
"2","2018-09-18 16:23:05","6","52007"
"4","2018-09-18 16:23:06","3","52010"
"2","2018-09-18 16:23:07","3","52013"
"2","2018-09-18 16:23:08","7","52020"
"4","2018-09-18 16:23:09","2","52022"
"2","2018-09-18 16:23:10","3","52025"
"2","2018-09-18 16:23:11","2","52027"
"4","2018-09-18 16:23:12","6","52033"
"4","2018-09-18 16:23:13","2","52035"
"4","2018-09-18 16:23:14","2","52037"
"4","2018-09-18 16:23:15","2","52039"
"4","2018-09-18 16:23:16","5","52044"
"4","2018-09-18 16:23:17","3","52047"
"4","2018-09-18 16:23:18","2","52049"
"4","2018-09-18 16:23:19","2","52051"
"2","2018-09-18 16:23:20","3","52054"
"4","2018-09-18 16:23:22","3","52057"
"4","2018-09-18 16:23:23","6","52063"
"2","2018-09-18 16:23:24","3","52066"
"4","2018-09-18 16:23:25","3","52069"
"2","2018-09-18 16:23:26","3","52072"
"4","2018-09-18 16:23:27","5","52077"
"4","2018-09-18 16:23:28","3","52080"
"4","2018-09-18 16:23:29","1","52081"
"4","2018-09-18 16:23:30","3","52084"
"4","2018-09-18 16:23:31","2","52086"
"4","2018-09-18 16:23:32","5","52091"
"4","2018-09-18 16:23:33","2","52093"
"4","2018-09-18 16:23:34","2","52095"
"4","2018-09-18 16:23:35","2","52097"
"2","2018-09-18 16:23:36","3","52100"
"2","2018-09-18 16:23:37","1","52101"
"4","2018-09-18 16:23:38","4","52105"
"2","2018-09-18 16:23:39","5","52110"
"4","2018-09-18 16:23:40","5","52115"
"4","2018-09-18 16:23:41","4","52119"
"2","2018-09-18 16:23:42","5","52124"
"2","2018-09-18 16:23:43","2","52126"
"2","2018-09-18 16:23:44","2","52128"
"2","2018-09-18 16:23:45","2","52130"
"4","2018-09-18 16:23:46","3","52133"
"2","2018-09-18 16:23:47","1","52134"
"2","2018-09-18 16:23:48","4","52138"
"4","2018-09-18 16:23:49","1","52139"
"4","2018-09-18 16:23:50","4","52143"
"4","2018-09-18 16:23:51","4","52147"
"4","2018-09-18 16:23:52","4","52151"
"4","2018-09-18 16:23:53","1","52152"
"4","2018-09-18 16:23:54","2","52154"
"2","2018-09-18 16:23:55","4","52158"
"4","2018-09-18 16:23:57","3","52161"
"4","2018-09-18 16:23:59","2","52163"
"4","2018-09-18 16:24:00","3","52166"
"4","2018-09-18 16:24:01","3","52169"
"4","2018-09-18 16:24:02","3","52172"
"4","2018-09-18 16:24:03","5","52177"
"4","2018-09-18 16:24:05","1","52178"
"2","2018-09-18 16:24:06","2","52180"
"2","2018-09-18 16:24:07","1","52181"
"2","2018-09-18 16:24:08","4","52185"
"4","2018-09-18 16:24:10","2","52187"
"4","2018-09-18 16:24:11","1","52188"
"2","2018-09-18 16:24:13","4","52192"
"2","2018-09-18 16:24:14","3","52195"
"2","2018-09-18 16:24:16","3","52198"
"4","2018-09-18 16:24:17","2","52200"
"2","2018-09-18 16:24:18","2","52202"
"4","2018-09-18 16:24:19","2","52204"
"4","2018-09-18 16:24:20","3","52207"
"2","2018-09-18 16:24:21","3","52210"
"2","2018-09-18 16:24:23","3","52213"
"2","2018-09-18 16:24:24","3","52216"
"2","2018-09-18 16:24:25","1","52217"
"2","2018-09-18 16:24:26","3","52220"
"4","2018-09-18 16:24:27","3","52223"
"2","2018-09-18 16:24:28","2","52225"
"2","2018-09-18 16:24:29","3","52228"
"4","2018-09-18 16:24:30","2","52230"
"2","2018-09-18 16:24:31","3","52233"
"2","2018-09-18 16:24:32","2","52235"
"2","2018-09-18 16:24:33","2","52237"
"2","2018-09-18 16:24:34","2","52239"
"4","2018-09-18 16:24:35","1","52240"
"4","2018-09-18 16:24:36","2","52242"
"4","2018-09-18 16:24:37","3","52245"
"4","2018-09-18 16:24:38","5","52250"
"2","2018-09-18 16:24:39","2","52252"
"2","2018-09-18 16:24:40","1","52253"
"4","2018-09-18 16:24:41","2","52255"
"4","2018-09-18 16:24:42","1","52256"
"2","2018-09-18 16:24:43","2","52258"
"4","2018-09-18 16:24:44","2","52260"
"2","2018-09-18 16:24:45","3","52263"
"2","2018-09-18 16:24:46","5","52268"
"4","2018-09-18 16:24:47","3","52271"
"2","2018-09-18 16:24:48","1","52272"
"4","2018-09-18 16:24:49","1","52273"
"2","2018-09-18 16:24:50","1","52274"
"4","2018-09-18 16:24:51","4","52278"
"4","2018-09-18 16:24:53","3","52281"
"2","2018-09-18 16:24:55","3","52284"
"2","2018-09-18 16:24:56","5","52289"
"2","2018-09-18 16:24:57","2","52291"
"2","2018-09-18 16:24:58","3","52294"
